ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
4875,210000,2,2,3,52,-1,-1,-1,-1,0,0,815,815,815,910,58095,37684,815,815,910,58000,1500,2000,0
4876,40000,2,3,1,41,1,2,2,2,2,0,20057,20931,21780,23114,22606,22903,1500,1500,2000,0,822,1000,0
4877,110000,2,2,1,33,0,0,0,0,0,2,184406,169795,154733,138071,126242,123449,7400,6700,4700,7800,0,117880,0
4878,50000,1,1,2,49,0,0,0,0,0,0,25277,27209,23740,19448,19594,19762,3000,3014,684,1000,713,677,0
4879,80000,2,1,2,27,-1,-1,-1,0,-1,-1,3199,1205,917,917,702,3099,1325,917,0,702,3099,0,0
4880,80000,2,1,2,37,-1,-1,-1,-1,-1,-1,6734,1990,4500,4640,3966,3410,1990,4500,4640,3966,3410,879,1
4881,250000,2,1,2,43,0,0,0,0,0,0,93163,96024,90901,69927,71403,69948,4409,3023,2600,2700,2801,2500,0
4882,100000,2,1,2,27,0,0,0,0,0,0,75296,76672,78343,79111,79993,81279,3000,3400,3000,3000,3000,3000,0
4883,50000,1,2,2,29,2,2,2,2,2,2,43205,46516,45468,48703,50774,49514,4000,0,4000,3000,0,3000,1
4884,150000,2,1,2,32,2,2,2,0,0,2,120800,123379,122881,123954,131543,134319,6000,3000,4600,9800,5100,5000,1
4885,70000,1,2,2,30,0,0,2,2,2,2,17526,20235,19612,22170,22612,22101,3000,0,2900,942,0,1000,1
4886,150000,1,1,2,29,-1,-1,-2,-1,-1,-1,249,0,0,12877,1558,225,0,0,12877,1558,225,0,0
4887,360000,2,1,2,31,-1,-1,-1,-1,-2,-2,1483,9386,2635,-227,-1763,-4303,9386,2643,227,1536,12975,19818,0
4888,90000,1,2,2,29,0,0,0,0,0,0,51864,53135,53759,56397,87349,55700,2098,1680,20000,5000,4833,2000,0
4889,160000,2,2,1,28,0,0,0,0,0,0,6031,7057,7912,8080,8250,8565,1280,1132,300,300,452,312,0
4890,70000,2,2,2,36,0,0,0,0,0,0,67864,59165,29314,28844,29443,30101,2044,1773,1181,1215,1297,1008,0
4891,360000,2,2,1,33,0,0,0,0,0,0,325839,300726,252603,253759,255424,253826,11083,8948,8727,9118,9026,8997,0
4892,420000,2,1,2,33,-1,-1,-2,-2,-1,-1,25718,0,0,0,1643,6800,0,0,0,1643,3400,403500,0
4893,50000,2,2,1,47,0,0,0,0,0,0,48888,47988,9757,8941,9893,6181,1900,1139,2000,1000,300,500,0
4894,160000,2,2,2,28,3,2,2,2,2,2,110819,107629,113902,115543,118353,116298,0,9600,5000,4800,0,3900,1
4895,100000,2,2,1,38,1,-1,-1,-2,-2,-1,0,199,0,0,0,150,199,0,0,0,150,550,0
4896,240000,2,3,1,41,-1,-1,-1,0,-1,-1,3973,3724,7448,3724,5814,10942,3724,7448,0,5814,8852,0,0
4897,390000,2,1,2,42,0,0,0,0,0,2,98262,94122,89672,83663,84449,75445,5003,5000,3200,9000,0,5000,0
4898,80000,2,2,1,37,0,0,0,0,0,0,57830,55107,51616,47843,48427,49101,2103,2023,1850,1800,1806,1516,0
4899,360000,2,1,2,29,0,0,0,0,0,0,25633,26897,26439,25932,28396,28611,2000,1289,1000,4000,2000,1000,1
4900,210000,2,2,1,34,-1,-1,-1,-1,-1,-1,3402,4774,375,3498,3517,4567,4774,375,3498,3517,4567,2488,0
4901,320000,2,1,2,28,1,-2,-1,-1,-1,-1,0,0,1200,0,600,5937,0,1200,0,600,5937,470,1
4902,20000,2,3,1,50,0,0,2,0,0,0,8612,8862,8992,9452,10520,11320,2202,500,1000,2000,800,0,0
4903,180000,2,2,1,27,2,2,0,0,0,0,186895,167768,125879,119283,117515,109499,0,6000,3663,3700,3400,2771,1
4904,490000,1,2,1,50,0,0,0,0,0,0,205873,210880,215628,217883,223541,224889,10000,10000,10000,10000,8000,10000,0
4905,30000,2,2,2,22,0,0,0,0,2,0,25536,26635,27383,29061,28492,29850,1800,1500,2100,0,1800,1000,0
4906,290000,2,1,1,34,-1,-1,-1,0,0,-2,111,0,904,904,0,0,0,904,0,0,0,6397,0
4907,340000,2,2,1,46,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
4908,40000,2,2,1,43,-1,-1,-1,-1,-1,-1,220,960,960,960,1383,960,960,960,960,1383,960,960,0
4909,50000,1,2,2,23,-2,-2,-2,-2,-2,-2,-29,9881,10188,2277,18488,10263,9910,10294,2284,18546,11294,7752,0
4910,30000,1,2,2,30,2,0,0,0,2,2,21326,20425,20135,19529,17428,25227,1400,1700,1679,0,10000,0,1
4911,60000,2,1,2,34,2,-1,-1,0,-1,-1,493,240,823,683,240,998,240,823,0,240,998,223,0
4912,180000,1,5,2,29,1,-2,-2,-2,-2,-1,92245,64364,5527,1600,2600,390,11400,1000,340,1000,390,390,0
4913,160000,1,3,1,57,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,0
4914,170000,1,1,1,33,1,2,-1,0,0,0,9020,326,7788,104556,141077,138790,0,7788,100000,41077,5200,5600,0
4915,50000,1,2,1,42,2,0,0,0,0,0,12664,42985,15085,17245,17316,17297,2000,2000,17000,1000,1000,2955,0
4916,50000,1,2,1,45,0,0,0,0,2,0,8558,9886,10593,11358,11033,11402,1471,1178,943,0,553,600,0
4917,360000,2,1,1,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
4918,160000,2,2,1,35,2,2,2,2,2,2,131104,133828,135146,136520,139432,141971,6300,5000,5100,5252,5000,6000,1
4919,260000,2,1,2,39,0,0,0,0,0,0,107801,122955,117089,95975,62817,61221,30054,20057,5113,3040,20000,30007,0
4920,350000,2,1,2,31,2,0,0,0,0,2,20042,108444,280478,143142,160442,98479,100000,200000,0,135000,0,100000,0
4921,30000,2,2,2,26,0,0,0,2,0,0,27376,27639,27788,25484,25707,25797,1500,3608,0,1000,1100,2200,0
4922,180000,2,2,2,27,1,2,0,0,0,2,17207,16647,17657,17705,19043,18589,0,1590,638,1628,0,834,0
4923,230000,2,1,2,30,-1,-1,-1,-1,-1,-1,1219,283,1906,501,283,423,283,1906,501,283,423,283,0
4924,50000,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
4925,370000,1,2,1,38,2,0,0,0,0,0,376014,377594,355120,315740,322540,319195,16000,13217,12000,12000,12000,15000,1
4926,30000,1,2,1,42,0,0,0,2,0,0,24317,28401,30910,30155,30389,30418,4491,3000,0,1068,2257,0,0
4927,280000,1,1,2,31,1,-1,2,2,-1,-1,0,3405,2973,0,962,3481,3405,0,0,962,3481,9,0
4928,210000,2,2,2,53,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,1
4929,150000,2,1,1,49,-1,-1,2,2,-1,2,416,797,381,-35,1015,33,797,0,0,1050,0,2575,0
4930,170000,2,1,2,30,-1,-1,-1,0,0,0,8404,16835,2200,7510,12510,19720,16835,2200,5510,5000,8100,0,0
4931,80000,1,2,2,28,0,0,0,0,0,0,73233,74853,76408,77435,79187,79696,3400,3400,2900,3045,6000,0,0
4932,30000,2,2,1,29,1,2,2,2,2,2,16609,16057,18089,17504,18727,18279,0,2300,0,1500,0,1500,1
4933,50000,1,2,2,38,0,0,0,0,0,0,51047,49761,50712,50441,50919,50604,1849,1800,1788,1993,2069,2500,0
4934,140000,2,2,2,24,0,0,0,0,0,0,38483,43627,35893,40883,16256,14354,10169,20000,15000,628,1392,1200,0
4935,30000,2,1,1,22,2,2,0,0,0,0,26505,25799,26762,24956,25654,26177,0,1710,1000,1100,1100,1000,0
4936,50000,1,2,1,45,0,0,0,0,0,0,42614,38426,38318,17331,14916,18459,10016,20070,3006,6002,5000,2500,0
4937,20000,1,1,2,24,-1,-1,-1,-1,-1,-2,390,390,390,780,0,0,390,390,780,0,0,0,0
4938,180000,1,1,1,37,0,0,0,0,0,-2,15288,16534,18100,19900,-100,-100,1500,2000,2000,0,0,0,0
4939,30000,1,2,2,46,0,0,0,0,0,-2,24794,25017,24117,23917,0,0,2000,1500,0,0,0,0,0
4940,210000,1,2,2,26,0,0,0,0,0,0,92083,88001,90533,93027,96524,100765,4000,4000,4000,5000,6000,23500,0
4941,30000,1,2,2,35,0,0,0,0,0,0,20180,21827,20723,19523,4294,3974,2000,2032,0,1000,3000,1000,0
4942,50000,2,2,2,31,0,0,0,0,0,0,20451,20426,19894,20294,20145,20175,1600,1600,1000,900,1000,1000,0
4943,270000,2,1,2,31,-2,-2,-2,-2,-2,-2,973,417,1593,913,1471,1302,592,1593,913,1471,1302,7107,0
4944,70000,2,2,2,25,0,0,0,0,0,0,22935,23963,24979,25665,26357,26768,1398,1414,1100,1104,1000,1155,0
4945,110000,1,2,2,32,-1,-1,0,0,0,0,2308,101780,50815,46147,39769,9353,101780,1501,1100,1000,2000,41644,0
4946,20000,2,1,2,24,-1,-1,-1,-1,-1,-1,3305,2296,14059,9140,1073,500,2296,14777,9140,1073,500,0,1
4947,150000,1,2,1,37,0,0,0,0,0,0,147891,149402,148152,150781,146446,149658,5004,4957,4208,4201,4837,3500,1
4948,420000,1,1,1,59,0,0,0,0,0,0,175795,160687,139704,100178,62967,49259,5300,4976,4899,3074,2023,3000,0
4949,20000,1,1,2,24,-2,-2,-2,-2,-2,-2,299,-1,-1,494,2284,490,0,0,495,2290,491,1695,0
4950,50000,1,2,2,51,0,0,0,0,0,0,50383,49073,31036,20061,19710,19687,2304,2224,19691,1000,725,1000,0
4951,170000,1,1,2,51,0,0,0,0,0,0,195038,189067,180389,137030,129222,122229,7509,5573,4309,4239,5142,2856,0
4952,20000,1,3,1,35,1,2,0,0,0,0,24122,23089,22422,20794,19914,7476,1300,1481,503,2019,233,100,0
4953,360000,2,3,2,36,-1,-1,-2,-2,-2,-2,2473,-27,-27,-27,-27,-27,0,0,0,0,0,0,1
4954,280000,2,1,2,34,-1,2,2,-2,-1,-1,8719,844,0,0,1000,0,0,0,0,1000,0,0,0
4955,340000,1,1,2,35,-1,-1,-1,-1,-1,-1,842,2865,-22,7569,797,1211,2873,0,7591,799,1214,18309,0
4956,180000,1,1,1,46,0,0,0,0,-2,-2,160580,171644,184650,0,0,0,13714,16500,0,0,0,0,1
4957,280000,1,1,2,33,-1,-1,0,0,0,0,8814,151643,153190,147589,149291,151357,151650,5546,6007,5507,6007,4184,1
4958,60000,1,1,2,27,0,0,0,0,2,0,14853,19589,27176,29712,29099,31601,5000,8000,3000,0,3000,3000,1
4959,150000,1,1,1,56,2,0,0,0,0,0,116928,87215,43045,40813,42164,43465,5006,3000,1452,5000,5000,2000,1
4960,300000,2,1,2,24,0,0,0,0,0,0,35040,35167,31333,35906,38963,40283,1518,1507,5406,3963,2283,900,0
4961,210000,2,1,1,34,0,0,0,0,0,0,200239,195025,165356,116351,95854,91173,9510,7000,10079,4500,3532,3500,0
4962,50000,1,1,2,29,0,0,0,0,0,0,27878,28908,29922,30517,31164,32677,1484,1498,1093,1139,2039,1800,0
4963,140000,2,1,2,30,-1,-1,-1,-1,-1,-1,282,282,282,282,454,610,282,282,282,454,610,454,0
4964,180000,2,1,2,42,-1,0,0,0,0,0,4314,5495,54903,56458,58616,55032,2500,50000,3000,3000,2000,2500,0
4965,380000,1,3,1,44,-1,0,0,0,0,0,40352,41385,42397,43243,45716,46629,1523,1535,1381,3000,1494,2000,0
4966,10000,2,2,2,22,0,0,-1,0,0,-2,7418,8080,780,780,0,0,1000,780,0,600,0,0,0
4967,50000,1,3,1,45,0,0,0,0,0,0,45982,41372,18059,18020,18028,17744,1421,1500,629,672,626,2000,0
4968,50000,2,2,2,22,0,0,0,0,0,0,50186,49061,43528,29606,30305,28895,1994,1500,1009,1124,1100,2000,1
4969,50000,2,1,2,25,-1,0,0,0,0,0,8540,9875,11396,13190,14967,16551,1479,2000,2000,2000,2000,4060,0
4970,140000,2,2,1,37,0,0,0,0,0,0,10025,9787,8127,8850,9262,5789,2000,1000,2000,2000,1000,2000,0
4971,110000,1,2,2,36,0,0,0,0,0,0,109345,111980,111563,106625,48631,49724,4400,4200,4406,1800,1900,1900,0
4972,260000,1,2,1,63,-1,-1,-1,0,0,-1,3382,2403,1161,772,383,1661,2519,1201,1,1,1668,2507,0
4973,50000,2,2,2,26,0,0,0,0,0,0,49722,49052,49243,8760,8796,9176,2200,1325,490,300,500,500,0
4974,180000,2,1,2,30,3,2,-1,0,0,0,1782,192,1291,1891,3914,26414,0,1291,600,2023,22500,32800,0
4975,150000,2,2,2,26,2,0,0,0,0,0,56956,58756,59945,60751,62120,63315,2716,2761,2400,2500,2400,1860,0
4976,80000,2,1,1,39,0,0,0,0,0,0,36444,33840,31768,28223,25557,18220,3015,4012,1013,2010,655,1007,0
4977,210000,2,1,2,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
4978,320000,1,1,1,44,-1,-1,-1,-1,-1,-1,7500,8500,7500,7500,7500,7500,8500,7500,7500,7500,7500,7500,0
4979,100000,2,2,1,36,0,0,0,0,0,0,92688,94925,96865,99196,101000,0,3000,2746,3156,3000,0,0,0
4980,100000,2,1,1,35,0,0,-1,-1,-1,-1,52708,15075,20035,4116,-110,3512,9967,20195,4228,0,3622,0,0
4981,50000,1,1,2,24,0,0,0,0,0,0,16277,14875,19195,13134,13398,13549,4006,6200,3000,2000,2000,2500,0
4982,240000,1,3,1,43,-1,-1,2,2,2,2,2690,2500,2500,2500,2500,0,2500,0,0,0,0,0,1
4983,300000,2,1,2,33,1,-2,-1,0,-1,-1,0,0,12351,6417,5245,12082,0,12351,0,5245,7000,0,0
4984,200000,2,1,2,30,0,0,0,0,-2,-2,199229,132458,59153,0,0,0,6101,3500,0,0,0,0,1
4985,270000,2,1,1,31,0,0,0,0,0,0,86716,88329,91247,91823,93164,95211,6000,6005,4000,4000,4000,5000,0
4986,150000,2,1,2,26,2,2,2,2,2,2,75373,76865,78214,76363,79893,48052,3300,3200,0,5137,0,2200,1
4987,260000,2,2,2,29,-2,-2,-1,0,0,-1,-5,-5,9571,7235,0,197,0,9576,29,0,197,568,0
4988,50000,2,2,2,24,0,0,0,0,0,0,26239,17824,17615,17956,18091,18259,1300,5869,1000,795,1000,1000,0
4989,130000,2,2,1,32,1,2,0,0,0,2,51559,50465,51531,52076,55432,56571,0,2500,2000,4200,2200,0,1
4990,80000,2,1,2,28,0,0,0,0,0,2,57776,7561,7793,7433,5962,4960,1200,1306,512,1000,0,110,0
4991,20000,1,1,2,32,0,0,0,3,2,0,11777,14851,17575,17063,15711,28600,3276,3000,3,7,2058,669,0
4992,410000,2,2,1,50,0,0,0,0,0,0,246659,248934,246011,240845,213767,214410,11000,10000,7500,8000,8000,7000,0
4993,80000,1,2,1,36,2,2,2,2,2,2,77054,81697,79347,81325,76550,78715,6900,0,5800,0,4000,2000,1
4994,160000,2,3,1,58,-1,-1,-1,-1,-1,-1,2034,68942,40194,942,942,942,68942,40194,942,942,942,942,0
4995,500000,2,1,2,40,-2,-2,-2,-2,-2,-2,15929,18155,-131,10527,61751,2926,18222,0,10658,61751,2926,13609,0
4996,20000,2,2,1,36,0,0,0,0,0,0,16320,18044,19003,19224,19050,19353,2000,1283,1003,1000,1002,1005,0
4997,180000,2,4,1,34,-1,-1,-1,-1,0,0,6892,6892,6892,6282,8282,0,6892,6892,6282,2000,0,0,0
4998,200000,2,2,1,45,0,0,0,0,0,0,193641,121830,122181,121888,66771,65495,4543,5000,4500,3100,3000,1300,1
4999,310000,1,3,1,44,0,0,0,0,0,0,238739,244629,250277,265764,271231,277427,10000,10000,20000,10000,11000,11000,0
5000,160000,1,1,2,40,-1,-1,-1,-1,-1,-1,1430,0,715,715,715,865,0,715,715,715,865,715,0
